ElectionYear,Position,Name,Votes,Vot,Party,ACname,ACNo,Voteper
2010,9,Anil Kumar Singh,1438,1.00%,Independent,Matihani,144,1.00
2010,10,Dr. Kranti Singh,898,0.60%,Samajwadi Party,Matihani,144,0.60
2010,1,Parveen Amanullah,46391,43.00%,Janata Dal (United),Sahebpur Kamal,145,43.00
2010,2,Shreenarayan Yadav,35280,32.70%,Rashtriya Janata Dal,Sahebpur Kamal,145,32.70
2010,3,Rakesh Singh,9578,8.90%,Indian National Congress,Sahebpur Kamal,145,8.90
2010,4,Vidyanand Yadav,4553,4.20%,Communist Party Of India (MARXIST),Sahebpur Kamal,145,4.20
2010,5,Md. Shamim Akhtar,3217,3.00%,Independent,Sahebpur Kamal,145,3.00
2010,6,Es Em Nur Alam,1849,1.70%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Sahebpur Kamal,145,1.70
2010,7,Ram Prawesh Kumar,1670,1.60%,Bahujan Samaj Party,Sahebpur Kamal,145,1.60
2010,8,Muni Lal Singh,1639,1.50%,Independent,Sahebpur Kamal,145,1.50
2010,9,Devendra Prasad,1419,1.30%,Samajwadi Janata Party (RASHTRIYA),Sahebpur Kamal,145,1.30
2010,10,Md. Anwar Khan,1014,0.90%,Samajwadi Party,Sahebpur Kamal,145,0.90
2010,11,Mahendra Rajak,709,0.70%,Indian Justice Party,Sahebpur Kamal,145,0.70
2010,12,Shamshad. Alam,675,0.60%,Janata Dal (Secular),Sahebpur Kamal,145,0.60
2010,1,Surendra Mehta,50602,39.20%,Bharatiya Janta Party,Begusarai,146,39.20
2010,2,Upendra Prasad Singh,30984,24.00%,Lok Jan Shakti Party,Begusarai,146,24.00
2010,3,Md. Usman,19929,15.40%,Communist Party Of India (MARXIST),Begusarai,146,15.40
2010,4,Shanti Swami,8309,6.40%,Indian National Congress,Begusarai,146,6.40
2010,5,Surendra Kumar Sahni,4809,3.70%,Bahujan Samaj Party,Begusarai,146,3.70
2010,6,Rajeev Kumar 'amar',2970,2.30%,Independent,Begusarai,146,2.30
2010,7,Kusheshwar Paswan Alias Kundan,2564,2.00%,Independent,Begusarai,146,2.00
2010,8,Dilip Kumar,2539,2.00%,Jharkhand Mukti Morcha,Begusarai,146,2.00
2010,9,Arun Kumar Paswan,2228,1.70%,Nationalist Congress Party,Begusarai,146,1.70
2010,10,Amarjit Kumar,1548,1.20%,Loktantrik Sarvjan Samaj Party,Begusarai,146,1.20
2010,11,Dinesh Prasad Singh Alias Dineshanand Ji Maharaj,1430,1.10%,Akhil Bharitya Mithila Party,Begusarai,146,1.10
2010,12,Dilip Kesri,1158,0.90%,Samajwadi Party,Begusarai,146,0.90
2010,1,Ramanand Ram,43871,37.00%,Bharatiya Janta Party,Bakhri,147,37.00
2010,2,Ram Binod Paswan,25459,21.50%,Lok Jan Shakti Party,Bakhri,147,21.50
2010,3,Suryakant Paswan,20836,17.60%,Communist Party Of India,Bakhri,147,17.60
2010,4,Gautam Sada,11737,9.90%,Indian National Congress,Bakhri,147,9.90
2010,5,Vijay Paswan,4292,3.60%,Independent,Bakhri,147,3.60
2010,6,Sajjan Chaudhary,3384,2.90%,Nationalist Congress Party,Bakhri,147,2.90
2010,7,Manoj Rajak,2624,2.20%,Jharkhand Mukti Morcha,Bakhri,147,2.20
2010,8,Ghuran Mochi,2616,2.20%,Independent,Bakhri,147,2.20
2010,9,Sanjeev Ram,1528,1.30%,Samajwadi Party,Bakhri,147,1.30
2010,10,Satish Paswan,1314,1.10%,Bahujan Samaj Party,Bakhri,147,1.10
2010,11,Ram Naresh Paswan,968,0.80%,Smast Bhartiya Party,Bakhri,147,0.80
2010,1,Ram Chandra Sada,53775,49.60%,Janata Dal (United),Alauli,148,49.60
2010,2,Pashupati Kumar Paras,36252,33.50%,Lok Jan Shakti Party,Alauli,148,33.50
2010,3,Hans Kumar,4017,3.70%,Shiv Sena,Alauli,148,3.70
2010,4,Dasharath Ram,3878,3.60%,Bahujan Samaj Party,Alauli,148,3.60
2010,5,Rajesh Kumar Sada,3594,3.30%,Indian National Congress,Alauli,148,3.30
2010,6,Borhan Sada,2885,2.70%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Alauli,148,2.70
2010,7,Shushila Devi,2792,2.60%,Independent,Alauli,148,2.60
2010,8,Sanjay Ram,1162,1.10%,Samajwadi Party,Alauli,148,1.10
2010,1,Poonam Devi Yadav,48841,42.90%,Janata Dal (United),Khagaria,149,42.90
2010,2,Sushila Devi,21988,19.30%,Lok Jan Shakti Party,Khagaria,149,19.30
2010,3,Dharmendra Kumar,15237,13.40%,Independent,Khagaria,149,13.40
2010,4,Md. Shahab Uddin,6373,5.60%,Independent,Khagaria,149,5.60
2010,5,Priti Verma,4553,4.00%,Indian National Congress,Khagaria,149,4.00
2010,6,Dange Prasad Singh,3974,3.50%,Communist Party Of India (MARXIST),Khagaria,149,3.50
2010,7,Sanjay Yadav,3459,3.00%,Independent,Khagaria,149,3.00
2010,8,Sujay Kumar,2129,1.90%,Indiya Jananayaka Katchi,Khagaria,149,1.90
2010,9,Jitendra Kumar,1764,1.60%,Independent,Khagaria,149,1.60
2010,10,Varsha Rani,1592,1.40%,Independent,Khagaria,149,1.40
2010,11,Raj Kumari Devi Yadav,1087,1.00%,Nationalist Congress Party,Khagaria,149,1.00
2010,12,Md. Harun Rasid,1005,0.90%,Bahujan Samaj Party,Khagaria,149,0.90
2010,13,Sadashiv Prasad Jaiswal,968,0.90%,Bharatiya Jantantrik Janta Dal,Khagaria,149,0.90
2010,14,Rajendra Kumar Verma,481,0.40%,Janata Dal (Secular),Khagaria,149,0.40
2010,15,Ajay Kumar Singh,377,0.30%,Samajwadi Party,Khagaria,149,0.30
2010,1,"Pannalal Singh ""patel""",45990,34.60%,Janata Dal (United),Beldaur,150,34.60
2010,2,Sunita Sharma,30252,22.80%,Lok Jan Shakti Party,Beldaur,150,22.80
2010,3,Uma Devi,14655,11.00%,Indian National Congress,Beldaur,150,11.00
2010,4,Satya Narayan Singh,13593,10.20%,Communist Party Of India,Beldaur,150,10.20
2010,5,Vijay Kumar Pandav,10367,7.80%,Independent,Beldaur,150,7.80
2010,6,Anita Bihari,6433,4.80%,Independent,Beldaur,150,4.80
2010,7,Vikash Kumar,3504,2.60%,Independent,Beldaur,150,2.60
2010,8,Tej Bahadur Singh,1824,1.40%,Proutist Sarva Samaj,Beldaur,150,1.40
2010,9,Ramanand Sharma,1470,1.10%,Janata Dal (Secular),Beldaur,150,1.10
2010,10,Ram Kumar Yadav,1462,1.10%,Independent,Beldaur,150,1.10
2010,11,Vinod Yadav,1385,1.00%,Rashtravadi Janata Party,Beldaur,150,1.00
2010,12,Sanjay Kumar,1085,0.80%,Bahujan Samaj Party,Beldaur,150,0.80
2010,13,Meena Singh,925,0.70%,Nationalist Congress Party,Beldaur,150,0.70
2010,1,Samrat Choudhary Alias Rakesh Kumar,60428,42.80%,Rashtriya Janata Dal,Parbatta,151,42.80
2010,2,Ramanand Prasad Singh,59620,42.20%,Janata Dal (United),Parbatta,151,42.20
2010,3,Naresh Pd. Badal,10385,7.40%,Indian National Congress,Parbatta,151,7.40
2010,4,Satish Prasad Singh,2796,2.00%,Independent,Parbatta,151,2.00
2010,5,Subhash Mandal,2210,1.60%,Bahujan Samaj Party,Parbatta,151,1.60
2010,6,Rakesh Kumar,2108,1.50%,Independent,Parbatta,151,1.50
2010,7,Shiv Kumar Mishra,1327,0.90%,Independent,Parbatta,151,0.90
2010,8,Dhurub Kumar Sharma,1125,0.80%,Independent,Parbatta,151,0.80
2010,9,Manoj Kumar Singh,635,0.50%,Proutist Sarva Samaj,Parbatta,151,0.50
2010,10,Chandan Kumar,528,0.40%,Rashtriya Pragati Party,Parbatta,151,0.40
2010,1,Kumar Shailendra,48027,41.10%,Bharatiya Janta Party,Bihpur,152,41.10
2010,2,Shailesh Kumar @ Bulo Mandal,47562,40.70%,Rashtriya Janata Dal,Bihpur,152,40.70
2010,3,Ashok Kumar Yadav,7335,6.30%,Indian National Congress,Bihpur,152,6.30
2010,4,Bindeshwari Pr. Singh,4346,3.70%,Independent,Bihpur,152,3.70
2010,5,Renu Choudhary,2098,1.80%,Communist Party Of India,Bihpur,152,1.80
2010,6,Krishan Kumar Mandal,1850,1.60%,Bahujan Samaj Party,Bihpur,152,1.60
2010,7,Ravin Yadav,1667,1.40%,Independent,Bihpur,152,1.40
2010,8,Balmiki Kumar,1145,1.00%,Shiv Sena,Bihpur,152,1.00
2010,9,Sudhir Yadav,926,0.80%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Bihpur,152,0.80
2010,10,Subod Kumar,845,0.70%,Akhil Bharitya Mithila Party,Bihpur,152,0.70
2010,11,Pankaj Chaudhary,687,0.60%,Independent,Bihpur,152,0.60
2010,12,Gagan Kumar Sen Gupta,497,0.40%,Independent,Bihpur,152,0.40
2010,1,Narendra Kumar Niraj,53876,47.00%,Janata Dal (United),Gopalpur,153,47.00
2010,2,Amit Rana,28816,25.10%,Rashtriya Janata Dal,Gopalpur,153,25.10
2010,3,Ranjan Kumar,9360,8.20%,Jharkhand Mukti Morcha,Gopalpur,153,8.20
2010,4,Niranjan Singh,4413,3.90%,Independent,Gopalpur,153,3.90
2010,5,Rajendra Yadav,3854,3.40%,Independent,Gopalpur,153,3.40
2010,6,Suprabha Bharti,3164,2.80%,Communist Party Of India,Gopalpur,153,2.80
2010,7,Shital Prasad Singh,2717,2.40%,Indian National Congress,Gopalpur,153,2.40
2010,8,Arvind Yadaw,2009,1.80%,Independent,Gopalpur,153,1.80
2010,9,Nageshwar Sah,1667,1.50%,Nationalist Congress Party,Gopalpur,153,1.50
2010,10,Bindeshwari Mandal,1351,1.20%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Gopalpur,153,1.20
2010,11,Dharmendra Kumar,1223,1.10%,Independent,Gopalpur,153,1.10
2010,12,Binod Yadav,1216,1.10%,Bahujan Samaj Party,Gopalpur,153,1.10
2010,13,Krishna Kumar Kedia,504,0.40%,Independent,Gopalpur,153,0.40
2010,14,Madan Sah,446,0.40%,Shiv Sena,Gopalpur,153,0.40
2010,1,Aman Kumar,48493,37.60%,Bharatiya Janta Party,Pirpainti,154,37.60
2010,2,Ram Vilash Paswan,42741,33.10%,Rashtriya Janata Dal,Pirpainti,154,33.10
2010,3,Vijay Kumar Paswan,9149,7.10%,Communist Party Of India,Pirpainti,154,7.10
2010,4,Deep Narayan Paswan,5300,4.10%,Indian National Congress,Pirpainti,154,4.10
2010,5,Anjani Devi,4344,3.40%,Bahujan Samaj Party,Pirpainti,154,3.40
2010,6,Hiralal Paswan,4058,3.10%,Independent,Pirpainti,154,3.10
2010,7,Bhupendra Kumar Mandal,3330,2.60%,Independent,Pirpainti,154,2.60
2010,8,Brajesh Paswan,2359,1.80%,Jharkhand Mukti Morcha,Pirpainti,154,1.80
2010,9,Uttam Das,1806,1.40%,Independent,Pirpainti,154,1.40
2010,10,Upendra Paswan,1389,1.10%,Independent,Pirpainti,154,1.10
2010,11,Usha Devi,1323,1.00%,Independent,Pirpainti,154,1.00
2010,12,Gopal Bharti,1223,1.00%,Janata Dal (Secular),Pirpainti,154,1.00
2010,13,Nandlal Paswan,993,0.80%,Shiv Sena,Pirpainti,154,0.80
2010,14,Pramod Kumar Das,946,0.70%,Nationalist Congress Party,Pirpainti,154,0.70
2010,15,Ajab Lal Baitha,872,0.70%,Independent,Pirpainti,154,0.70
2010,16,Birendra Kumar Das,762,0.60%,Samajwadi Party,Pirpainti,154,0.60
2010,1,Sadanand Singh,44936,34.00%,Indian National Congress,Kahalgaon,155,34.00
2010,2,Kahkashan Perween,36001,27.20%,Janata Dal (United),Kahalgaon,155,27.20
2010,3,Shobhakant Mandal,26226,19.80%,Rashtriya Janata Dal,Kahalgaon,155,19.80
2010,4,Arvind Kumar Akela,8477,6.40%,Bahujan Samaj Party,Kahalgaon,155,6.40
2010,5,Sree Niwas Mandal,7656,5.80%,Communist Party Of India (MARXIST),Kahalgaon,155,5.80
2010,6,Byomkesh Mandal,3235,2.50%,Independent,Kahalgaon,155,2.50
2010,7,Sunita Devi,1496,1.10%,Nationalist Congress Party,Kahalgaon,155,1.10
2010,8,Raju Ranjana,1250,0.90%,Samajwadi Party,Kahalgaon,155,0.90
2010,9,Dipak Kumar,1192,0.90%,Rashtriya Pragati Party,Kahalgaon,155,0.90
2010,10,Ram Kumar Singh,1083,0.80%,Shiv Sena,Kahalgaon,155,0.80
2010,11,Dev Narayan Yadav,732,0.60%,Ambedkar National Congress,Kahalgaon,155,0.60
2010,1,Ashwini Kumar Choubey,49164,42.00%,Bharatiya Janta Party,Bhagalpur,156,42.00
2010,2,Ajeet Sharma,38104,32.60%,Indian National Congress,Bhagalpur,156,32.60
2010,3,Dr. N. K. Yadav,19479,16.70%,Lok Jan Shakti Party,Bhagalpur,156,16.70
2010,4,Shekhar Mehtar,2535,2.20%,Bahujan Samaj Party,Bhagalpur,156,2.20
2010,5,Jajweer Quasmi,2007,1.70%,Independent,Bhagalpur,156,1.70
2010,6,Bijai Kumar Mandal,1466,1.30%,Independent,Bhagalpur,156,1.30
2010,7,Jata Shankar Thakur,791,0.70%,Independent,Bhagalpur,156,0.70
2010,8,Arun Kumar Bajoria,747,0.60%,Nationalist Congress Party,Bhagalpur,156,0.60
2010,9,Dayaram Mandal,732,0.60%,Independent,Bhagalpur,156,0.60
2010,10,Rajiv Mishra,477,0.40%,Bharat Vikas Morcha,Bhagalpur,156,0.40
2010,11,Mukesh Mukta Das,407,0.40%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Bhagalpur,156,0.40
2010,12,Anand Kumar Jain,303,0.30%,Independent,Bhagalpur,156,0.30
2010,13,Rajesh Mishra,286,0.20%,Rashtra Sewa Dal,Bhagalpur,156,0.20
2010,14,Tarkeshwar Pd. Mishra,245,0.20%,Ambedkar National Congress,Bhagalpur,156,0.20
2010,15,Syed Asad Iqbal,244,0.20%,Samajwadi Party,Bhagalpur,156,0.20
2010,1,Subodh Rai,34652,28.10%,Janata Dal (United),Sultanganj,157,28.10
2010,2,Ramavatar Mandal,29807,24.10%,Rashtriya Janata Dal,Sultanganj,157,24.10
2010,3,Omdutta Choudhary,9020,7.30%,Loktantrik Samata Dal,Sultanganj,157,7.30
2010,4,Suresh Mohan Jha,8045,6.50%,Indian National Congress,Sultanganj,157,6.50
2010,5,Sanjay Kumar Singh,6198,5.00%,Bahujan Samaj Party,Sultanganj,157,5.00
2010,6,Binod Singh,6153,5.00%,Independent,Sultanganj,157,5.00
2010,7,Md Maqusood Alam,5016,4.10%,Independent,Sultanganj,157,4.10
2010,8,Ganesh Paswan,2595,2.10%,Janata Dal (Secular),Sultanganj,157,2.10
2010,9,Pranaw Roy,2558,2.10%,Independent,Sultanganj,157,2.10
2010,10,Gautam Yadav,2543,2.10%,Independent,Sultanganj,157,2.10
2010,11,Haidar Ali,2133,1.70%,Nationalist Congress Party,Sultanganj,157,1.70
2010,12,Pragya Kumar,2087,1.70%,Independent,Sultanganj,157,1.70
2010,13,Sanjay Panday,1778,1.40%,Independent,Sultanganj,157,1.40
2010,14,Zafar Alam,1451,1.20%,Independent,Sultanganj,157,1.20
2010,15,Matiur Rahman,1412,1.10%,Ambedkar National Congress,Sultanganj,157,1.10
2010,15,Rajesh Kumar,1412,1.10%,Independent,Sultanganj,157,1.10
2010,17,Shivnandan Sharma,1233,1.00%,Socialist Unity Centre Of India (COMMUNIST),Sultanganj,157,1.00
2010,18,Dr. Birendra Singh,1079,0.90%,Independent,Sultanganj,157,0.90
2010,19,Ashokyadav,929,0.80%,Independent,Sultanganj,157,0.80
2010,20,Rizwan,825,0.70%,Independent,Sultanganj,157,0.70
2010,21,Ram Rekha Singh,749,0.60%,Independent,Sultanganj,157,0.60
2010,22,Chandan Sharma,730,0.60%,Shiv Sena,Sultanganj,157,0.60
2010,23,Virendra Kumar Ravi,598,0.50%,Jharkhand Vikas Morcha (Prajatantrik),Sultanganj,157,0.50
2010,24,Rahul,549,0.40%,Samajwadi Party,Sultanganj,157,0.40
2010,1,Ajai Kumar Mandal,42094,34.40%,Janata Dal (United),Nathnagar,158,34.40
2010,2,Abu Kaishar,37367,30.60%,Rashtriya Janata Dal,Nathnagar,158,30.60
2010,3,Parwez Jamal,16623,13.60%,Indian National Congress,Nathnagar,158,13.60
2010,4,Diwakar Chandara Dubey,6738,5.50%,Independent,Nathnagar,158,5.50
2010,5,Kedar Nath Yadav,4757,3.90%,Bahujan Samaj Party,Nathnagar,158,3.90
2010,6,Shailendra Kumar Ghosh,4280,3.50%,Independent,Nathnagar,158,3.50
2010,7,Usha Kumari,2403,2.00%,Janvadi Party (Socialist),Nathnagar,158,2.00
2010,8,Shital Mandal,1969,1.60%,Independent,Nathnagar,158,1.60
2010,9,Utam Kumar,1518,1.20%,Independent,Nathnagar,158,1.20
2010,10,Mumtaz,954,0.80%,Ambedkar National Congress,Nathnagar,158,0.80
2010,11,Anil Mandal,892,0.70%,Independent,Nathnagar,158,0.70
2010,12,Rabiran Singh,846,0.70%,Independent,Nathnagar,158,0.70
2010,13,Murlidhar Singh,766,0.60%,Independent,Nathnagar,158,0.60
2010,14,Jitendra Prasad Yadav,594,0.50%,Samajwadi Party,Nathnagar,158,0.50
2010,15,Sri Niwas Kumar,450,0.40%,Shiv Sena,Nathnagar,158,0.40
2010,1,Janardan Manjhi,47300,40.80%,Janata Dal (United),Amarpur,159,40.80
2010,2,Surendra Prasad Singh,29293,25.30%,Rashtriya Janata Dal,Amarpur,159,25.30
2010,3,Rakesh Kumar Singh,9583,8.30%,Indian National Congress,Amarpur,159,8.30
2010,4,Anil Kumar Singh,7898,6.80%,Loktantrik Samata Dal,Amarpur,159,6.80
2010,5,Baby Devi,5160,4.50%,Jharkhand Vikas Morcha (Prajatantrik),Amarpur,159,4.50
2010,6,Manoj Ajad,3776,3.30%,Nationalist Congress Party,Amarpur,159,3.30
2010,7,Syed Alamdar Hussain,3667,3.20%,Independent,Amarpur,159,3.20
2010,8,Vinod Kumar,3049,2.60%,Loktantrik Sarvjan Samaj Party,Amarpur,159,2.60
2010,9,Kedar Prasad Singh,1785,1.50%,Samajwadi Janata Party (RASHTRIYA),Amarpur,159,1.50
2010,10,Rameshkumar Choudhary,1143,1.00%,Janata Dal (Secular),Amarpur,159,1.00
2010,11,Jawaharlal Paswan,1033,0.90%,Independent,Amarpur,159,0.90
2010,12,Suresh Paswan,920,0.80%,Independent,Amarpur,159,0.80
2010,13,Amit Kumar Jha,840,0.70%,Indian Justice Party,Amarpur,159,0.70
2010,14,Pankaj Kumar,545,0.50%,Samajwadi Party,Amarpur,159,0.50
2010,1,Manish Kumar,40261,35.70%,Janata Dal (United),Dhuraiya,160,35.70
2010,2,Naresh Das,31919,28.30%,Rashtriya Janata Dal,Dhuraiya,160,28.30
2010,3,Muni Lal Paswan,25265,22.40%,Communist Party Of India,Dhuraiya,160,22.40
2010,4,Mandareshwar Kumar Mantu,4894,4.30%,Indian National Congress,Dhuraiya,160,4.30
2010,5,Chandra Bhanu Paswan,3203,2.80%,Nationalist Congress Party,Dhuraiya,160,2.80
2010,6,Sita Ram Das,2459,2.20%,Independent,Dhuraiya,160,2.20
2010,7,Premlatadevi,2263,2.00%,Bahujan Samaj Party,Dhuraiya,160,2.00
2010,8,Devendra Das,1435,1.30%,Indian Justice Party,Dhuraiya,160,1.30
2010,9,Sugandha Devi,1059,0.90%,Samajwadi Party,Dhuraiya,160,0.90
2010,1,Javed Iqbal Ansari,29047,27.20%,Rashtriya Janata Dal,Banka,161,27.20
2010,2,Ram Narayan Mandal,26637,25.00%,Bharatiya Janta Party,Banka,161,25.00
2010,3,Ajit Kumar Singh,17902,16.80%,Independent,Banka,161,16.80
2010,4,Simpal Devi,8610,8.10%,Independent,Banka,161,8.10
2010,5,Pratibha Prakash,6762,6.30%,Independent,Banka,161,6.30
2010,6,Manoj Singh,5169,4.80%,Bahujan Samaj Party,Banka,161,4.80
2010,7,Nilufar Nahid,2827,2.70%,Indian National Congress,Banka,161,2.70
2010,8,Naresh Priyadarshi,2806,2.60%,Independent,Banka,161,2.60
2010,9,Sita Ram Paswan,1631,1.50%,Independent,Banka,161,1.50
2010,10,Ghanshyam Mandal,1520,1.40%,Jharkhand Mukti Morcha,Banka,161,1.40
2010,11,Satish Chandra Sinha,921,0.90%,Independent,Banka,161,0.90
2010,12,Mahesh Raut,882,0.80%,Jharkhand Vikas Morcha (Prajatantrik),Banka,161,0.80
2010,13,Umakantyadav,815,0.80%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Banka,161,0.80
2010,14,Zafrulhoda,620,0.60%,Samajwadi Party,Banka,161,0.60
2010,15,Jai Prakash Choudhary,542,0.50%,Janata Dal (Secular),Banka,161,0.50
2010,1,Sonelal Hembram,32332,38.00%,Bharatiya Janta Party,Katoria,162,38.00
2010,2,Suklal Besara,23569,27.70%,Rashtriya Janata Dal,Katoria,162,27.70
2010,3,Surendra Lal Hembram,10823,12.70%,Independent,Katoria,162,12.70
2010,4,Baburam Baski,6216,7.30%,Communist Party Of India,Katoria,162,7.30
2010,5,Rosemeri Kisku,4517,5.30%,Indian National Congress,Katoria,162,5.30
2010,6,Pushplata Murmu,3270,3.80%,Nationalist Congress Party,Katoria,162,3.80
2010,7,Mangal Hembram,2471,2.90%,Jharkhand Mukti Morcha,Katoria,162,2.90
2010,8,Manglanand Kisku,1989,2.30%,Bahujan Samaj Party,Katoria,162,2.30
2010,1,Giridhari Yadav,33776,28.10%,Janata Dal (United),Belhar,163,28.10
2010,2,Ramdeo Yadav,26160,21.70%,Rashtriya Janata Dal,Belhar,163,21.70
2010,3,Surendra Prasad Gupta,11155,9.30%,Jharkhand Mukti Morcha,Belhar,163,9.30
2010,4,Manoj Yadav,10051,8.40%,Independent,Belhar,163,8.40
2010,5,Mahiplal Pandit,9125,7.60%,Indian National Congress,Belhar,163,7.60
2010,6,Bechu Yadav,8925,7.40%,Jharkhand Vikas Morcha (Prajatantrik),Belhar,163,7.40
2010,7,Bilakshan Ravidas,6690,5.60%,Nationalist Congress Party,Belhar,163,5.60
2010,8,Rajkishore Prasad Alias Pappu Yadav,3922,3.30%,Independent,Belhar,163,3.30
2010,9,Mrityunjay Pandit,2938,2.40%,Bahujan Samaj Party,Belhar,163,2.40
2010,10,Mrigendra Kumar Singh,2568,2.10%,Independent,Belhar,163,2.10
2010,11,Umesh Yadav,1583,1.30%,Independent,Belhar,163,1.30
2010,12,Atal Bihari,1458,1.20%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Belhar,163,1.20
2010,13,Tuntun Das,1089,0.90%,Shiv Sena,Belhar,163,0.90
2010,14,Shridhar Yadav,905,0.80%,Samajwadi Party,Belhar,163,0.80
2010,1,Neeta Choudhary,44582,37.40%,Janata Dal (United),Tarapur,164,37.40
2010,2,Shakuni Choudhary,30704,25.80%,Rashtriya Janata Dal,Tarapur,164,25.80
2010,3,Sanjay Kumar,18282,15.40%,Indian National Congress,Tarapur,164,15.40
2010,4,Raman Kumar,9167,7.70%,Jharkhand Mukti Morcha,Tarapur,164,7.70
2010,5,Sumitra Devi,4089,3.40%,Janvadi Party (Socialist),Tarapur,164,3.40
2010,6,Ram Prasad Sah,3019,2.50%,Independent,Tarapur,164,2.50
2010,7,Om Prakash Sahni,1776,1.50%,Nationalist Congress Party,Tarapur,164,1.50
2010,8,Shravan Kumar Singh,1612,1.40%,Indian Justice Party,Tarapur,164,1.40
2010,9,Ashok Kumar Singh,1415,1.20%,Independent,Tarapur,164,1.20
2010,10,Narayan Yadav,1340,1.10%,Socialist Unity Centre Of India (COMMUNIST),Tarapur,164,1.10
2010,11,Deo Prakash Singh,1145,1.00%,Loktantrik Samata Dal,Tarapur,164,1.00
2010,12,Sanjay Kumar Singh,969,0.80%,Bahujan Samaj Party,Tarapur,164,0.80
2010,13,Manoj Kumar Madhukar,521,0.40%,Samajwadi Party,Tarapur,164,0.40
2010,14,Devanand Singh,512,0.40%,Shiv Sena,Tarapur,164,0.40
2010,1,Anant Kumar Satyarthy,55086,42.50%,Janata Dal (United),Munger,165,42.50
2010,2,Shabnam Perwin,37473,28.90%,Rashtriya Janata Dal,Munger,165,28.90
2010,3,Virendra Bharti,11408,8.80%,Jharkhand Mukti Morcha,Munger,165,8.80
2010,4,Pritam Singh,7626,5.90%,Indian National Congress,Munger,165,5.90
2010,5,Ram Bilash Nishad,3641,2.80%,Janvadi Party (Socialist),Munger,165,2.80
2010,6,Mukesh Kumar Singh,2306,1.80%,Independent,Munger,165,1.80
2010,7,Dashrath Das,2270,1.80%,Independent,Munger,165,1.80
2010,8,Devan Yadav,1409,1.10%,Independent,Munger,165,1.10
2010,9,Sunil Solanki (SAHA),1269,1.00%,Bharat Vikas Morcha,Munger,165,1.00
2010,10,Rajeev Ranjan Kumar,1233,1.00%,Bahujan Samaj Party,Munger,165,1.00
2010,11,Kailash Singh Nishad,1140,0.90%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Munger,165,0.90
2010,12,Chhavi Kumar,933,0.70%,Samata Party,Munger,165,0.70
2010,13,Nachiketa,771,0.60%,Independent,Munger,165,0.60
2010,14,Sunil Kumar,747,0.60%,Independent,Munger,165,0.60
2010,15,Uchit Kumar,550,0.40%,Independent,Munger,165,0.40
2010,16,Ramdeo Singh Yadav,529,0.40%,Samajwadi Janata Party (RASHTRIYA),Munger,165,0.40
2010,17,Rakesh Kumar,375,0.30%,Nationalist Congress Party,Munger,165,0.30
2010,18,Trideo Singh,335,0.30%,Indian Justice Party,Munger,165,0.30
2010,19,Manoj Kumar Yadav,310,0.20%,Indiya Jananayaka Katchi,Munger,165,0.20
2010,20,Zafar Ahmad,238,0.20%,Samajwadi Party,Munger,165,0.20
2010,1,Shailesh Kumar,48337,42.10%,Janata Dal (United),Jamalpur,166,42.10
2010,2,Sadhana Devi,27195,23.70%,Lok Jan Shakti Party,Jamalpur,166,23.70
2010,3,Dhanraj Singh,11954,10.40%,Indian National Congress,Jamalpur,166,10.40
2010,4,Pranav Kumar,9267,8.10%,Jharkhand Mukti Morcha,Jamalpur,166,8.10
2010,5,Indradeo Das,2416,2.10%,Independent,Jamalpur,166,2.10
2010,6,Manoj Kumar,2175,1.90%,Nationalist Congress Party,Jamalpur,166,1.90
2010,7,Ved Prakash,2066,1.80%,Independent,Jamalpur,166,1.80
2010,8,Akashadeep,1712,1.50%,Bahujan Samaj Party,Jamalpur,166,1.50
2010,9,Jay Kumar Verma,1644,1.40%,Janvadi Party (Socialist),Jamalpur,166,1.40
2010,10,Nawin Kumar,1482,1.30%,Independent,Jamalpur,166,1.30
2010,11,Rajesh Kumar,1208,1.10%,Independent,Jamalpur,166,1.10
2010,12,Yogendra Prasad Sah,1029,0.90%,Indiya Jananayaka Katchi,Jamalpur,166,0.90
2010,13,Manoj Paswan,973,0.90%,Independent,Jamalpur,166,0.90
2010,14,Pramod Kumar,910,0.80%,Socialist Unity Centre Of India (COMMUNIST),Jamalpur,166,0.80
2010,15,Sanjiv Singh,874,0.80%,Independent,Jamalpur,166,0.80
2010,16,Ajit Singh,842,0.70%,Independent,Jamalpur,166,0.70
2010,17,Pappu Yadav,663,0.60%,Samajwadi Party,Jamalpur,166,0.60
2010,1,Prem Ranjan Patel,49511,38.50%,Bharatiya Janta Party,Suryagarha,167,38.50
2010,2,Prahlad Yadav,46583,36.30%,Rashtriya Janata Dal,Suryagarha,167,36.30
2010,3,Sitaram Singh,5690,4.40%,Independent,Suryagarha,167,4.40
